date,product_code,product,variant,sold_quantity
2021-08-01,A5219110405,"AQ BZ Gen Z","Plus Blue",21
2021-08-01,A5219110406,"AQ BZ Gen Z","Plus Red",7
2021-08-01,A5219110407,"AQ BZ Gen Z","Premium Black",12
2021-08-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",9
2021-08-01,A5318110103,"AQ Gamer 1","Standard Black",10
2021-08-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12
2021-08-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",10
2021-08-01,A5318110106,"AQ Gamer 1","Plus Black",7
2021-08-01,A5318110107,"AQ Gamer 1","Premium Black",9
2021-08-01,A5318110108,"AQ Gamer 1","Premium Misty Green",14
2021-08-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4
2021-08-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",6
2021-08-01,A5419110203,"AQ Gamer 2","Standard Black",12
2021-08-01,A5419110204,"AQ Gamer 2","Plus Firey Red",14
2021-08-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",12
2021-08-01,A5419110206,"AQ Gamer 2","Plus Black",4
2021-08-01,A5419110207,"AQ Gamer 2","Premium Black",8
2021-08-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10
2021-08-01,A5519110301,"AQ Gamer 3","Standard Firey Red",5
2021-08-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",10
2021-08-01,A5519110303,"AQ Gamer 3","Standard Black",11
2021-08-01,A5519110304,"AQ Gamer 3","Plus Firey Red",6
2021-08-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13
2021-08-01,A5520110306,"AQ Gamer 3","Plus Black",13
2021-08-01,A5520110307,"AQ Gamer 3","Premium Black",10
2021-08-01,A5520110308,"AQ Gamer 3","Premium Misty Green",16
2021-08-01,A5620110401,"AQ Smash 1","Standard Firey Red",11
2021-08-01,A5620110402,"AQ Smash 1","Standard Cool Blue",6
2021-08-01,A5621110403,"AQ Smash 1","Standard Black",11
2021-08-01,A5621110404,"AQ Smash 1","Plus Firey Red",8
2021-08-01,A5621110405,"AQ Smash 1","Plus Cool Blue",17
2021-08-01,A5621110406,"AQ Smash 1","Plus Black",4
2021-08-01,A5621110407,"AQ Smash 1","Premium Black",10
2021-08-01,A5621110408,"AQ Smash 1","Premium Misty Green",3
2021-08-01,A5721110501,"AQ Smash 2","Standard Firey Red",12
2021-08-01,A5721110502,"AQ Smash 2","Standard Cool Blue",11
2021-08-01,A5721110503,"AQ Smash 2","Standard Black",4
2021-08-01,A5721110504,"AQ Smash 2","Plus Firey Red",5
2021-08-01,A5721110505,"AQ Smash 2","Plus Cool Blue",3
2021-08-01,A5721110506,"AQ Smash 2","Plus Black",16
2021-08-01,A5820110101,"AQ BZ Allin1","Standard 1",19
2021-08-01,A5820110102,"AQ BZ Allin1","Standard 2",14
2021-08-01,A5820110103,"AQ BZ Allin1","Standard 3",15
2021-08-01,A5820110104,"AQ BZ Allin1","Plus 1",19
2021-08-01,A5820110105,"AQ BZ Allin1","Plus 2",7
2021-08-01,A5820110106,"AQ BZ Allin1","Plus 3",21
2021-08-01,A5820110107,"AQ BZ Allin1","Premium 1",16
2021-08-01,A5821110108,"AQ BZ Allin1","Premium 2",13
2021-08-01,A6018110101,"AQ Home Allin1","Standard 1",3
2021-08-01,A6018110102,"AQ Home Allin1","Standard 2",5
2021-08-01,A6018110103,"AQ Home Allin1","Standard 3",5
2021-08-01,A6018110104,"AQ Home Allin1","Plus 1",4
2021-08-01,A6018110105,"AQ Home Allin1","Plus 2",6
2021-08-01,A6018110106,"AQ Home Allin1","Plus 3",5
2021-08-01,A6019110107,"AQ Home Allin1","Premium 1",3
2021-08-01,A6019110108,"AQ Home Allin1","Premium 2",1
2021-08-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",5
2021-08-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",6
2021-08-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",3
2021-08-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",5
2021-08-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",1
2021-08-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",3
2021-08-01,A6218160101,"AQ Digit SSD",Standard,886
2021-08-01,A6218160102,"AQ Digit SSD",Plus,270
2021-08-01,A6219160103,"AQ Digit SSD",Premium,487
2021-08-01,A6319160201,"AQ Neuer SSD",Standard,743
2021-08-01,A6319160202,"AQ Neuer SSD",Plus,574
2021-08-01,A6319160203,"AQ Neuer SSD",Premium,449
2021-08-01,A6419160301,"AQ Clx1",Standard,572
2021-08-01,A6419160302,"AQ Clx1",Plus,926
2021-08-01,A6419160303,"AQ Clx1",Premium,772
2021-08-01,A6519160401,"AQ Clx2",Standard,778
2021-08-01,A6520160402,"AQ Clx2",Plus,110
2021-08-01,A6520160403,"AQ Clx2",Premium,940
2021-08-01,A6620160501,"AQ Clx3",Standard,339
2021-08-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,433
2021-08-01,A6818160201,"AQ Pen Drive DRC",Standard,774
2021-08-01,A6818160202,"AQ Pen Drive DRC",Plus,1538
2021-08-01,A6819160203,"AQ Pen Drive DRC",Premium,436
2021-08-01,A7118160101,"AQ Wi Power Dx1",Standard,251
2021-08-01,A7119160102,"AQ Wi Power Dx1",Plus,454
2021-08-01,A7119160103,"AQ Wi Power Dx1",Premium,137
2021-08-01,A7219160201,"AQ Wi Power Dx2",Standard,531
2021-08-01,A7220160202,"AQ Wi Power Dx2",Plus,264
2021-08-01,A7220160203,"AQ Wi Power Dx2",Premium,586
2021-08-01,A7321160301,"AQ Wi Power Dx3",Standard,459
2021-08-01,A7321160302,"AQ Wi Power Dx3",Plus,193
2021-08-01,A7321160303,"AQ Wi Power Dx3",Premium,158
